chr	pos	pvalue	maf	conseq
1	22080775	.0018604	.916	0
1	22081011	.0017792	.915	0
1	22081233	.0014398	.915	0
1	22081471	.0017565	.910	0
1	22082350	.0014235	.915	0
1	22082664	.0097236	.641	0
1	22082740	.0014221	.915	0
1	22083615	.0014247	.915	0
1	22083947	.0014244	.915	0
1	22084145	.0014057	.915	0
1	22084428	.0007409	.906	0
1	22085099	.0014061	.915	0
1	22085604	.0019335	.916	0
1	22085630	.0017779	.910	0
1	22086279	.0018722	.916	0
1	22087413	.0018514	.910	0
1	22087924	.0014093	.915	0
1	22088794	.0011739	.916	0
1	22089128	.0010555	.911	0
1	22089161	.0018468	.910	0
1	22089220	.0014051	.915	0
1	22090028	.0013821	.915	0
1	22090125	.0014034	.915	0
1	22090243	.001312	.916	0
1	22090249	.0013905	.915	0
1	22090443	.0018582	.916	0
1	22090675	.0094684	.971	0
1	22090809	.0014026	.915	0
1	22090958	.0013976	.915	0
1	22091032	.0013971	.915	0
1	22092278	.0018602	.916	0
1	22092330	.0014005	.915	0
1	22092514	.0013999	.915	0
1	22092735	.0021965	.910	0
1	22093169	.0013629	.915	0
1	22094034	.0018353	.911	0
1	22096086	.0013582	.915	0
1	22097412	.001358	.915	0
1	22097683	.0010106	.914	0
1	22098399	.0016226	.910	0
1	22099511	.0012033	.915	0
1	22100907	.0017853	.916	0
1	22100963	.009241	.630	0
1	22102353	.0022891	.911	0
1	22104025	.0022811	.910	0
1	22104528	.0024613	.907	0
1	22105509	.0010284	.917	0
1	22105516	.0023308	.917	0
1	22105568	.0079597	.628	0
1	22105918	.0017963	.917	0
1	22106875	.0097264	.632	0
1	22107838	.0021575	.911	0
1	22108737	.0016977	.916	0
1	22109796	.0020872	.916	0
1	22111978	.0063193	.906	0
1	22117934	.0015672	.914	0
1	22119331	.0070598	.923	0
1	22120496	.0018558	.916	0
1	22121828	.0014009	.915	0
1	22122700	.0063506	.923	0
1	22122985	.0010906	.909	0
1	22123066	.001337	.886	0
1	22123262	.0063939	.923	0
1	22123949	.0065505	.923	0
1	22126581	.008585	.923	0
1	22128243	.0013844	.908	0
1	22128858	.0016021	.917	0
1	22129610	.0017445	.915	0
1	22130215	.0031248	.957	0
1	22130225	.0085619	.968	0
1	22130247	.003917	.930	0
1	22130952	.0017902	.915	0
1	22132518	4.82e-06	.841	0
1	22134820	.0054904	.925	0
1	22140348	.0080659	.895	0
1	22140466	.008993	.925	0
1	22146509	.0082982	.567	0
1	22155723	.0071294	.772	0
1	22157689	.0067555	.772	0
1	22158363	.0034268	.565	0
1	22177119	.0030803	.559	0
1	22180548	.0056025	.760	0
1	22183471	.006477	.777	0
1	22183739	.0020978	.482	0
1	22187470	.002374	.545	0
1	22210597	.0017391	.986	0
1	22228614	.0016192	.986	0
1	22231156	.0015698	.986	0
1	22238775	.0075266	.355	0
1	22248881	.0073665	.422	0
1	22269559	.0072802	.408	0
1	22271839	.0062828	.407	0
1	22272872	.0052497	.988	0
1	22272913	.0035715	.418	0
1	22273648	.0058699	.407	0
1	22274057	.0061578	.407	0
1	22274061	.0054181	.423	0
1	22274172	.0061421	.407	0
1	22274178	.0062394	.406	0
1	22274691	.0007429	.423	0
1	22275646	.0058996	.407	0
1	22276637	.0085242	.698	0
1	22276686	.008453	.699	0
1	22283671	.0090607	.418	0
1	22288375	.0004725	.984	0
1	22291841	.000505	.984	0
1	22292207	.0005149	.984	0
1	22294396	.000396	.983	0
1	22295152	.0003688	.019	0
1	22296343	.0004734	.984	0
1	22298602	.0004164	.984	0
1	22299523	.0033102	.874	0
1	22300114	.0005377	.984	0
1	22305708	.0012474	.913	0
1	22305712	.0004348	.92	0
1	22305791	.0003171	.017	0
1	22305906	.0003183	.017	0
1	22306009	.0032298	.916	0
1	22306042	.0002625	.919	0
1	22306044	.000262	.919	0
1	22306051	.0002607	.920	0
1	22306208	.0003778	.920	0
1	22306832	.0001417	.908	0
1	22306955	.0010915	.911	0
1	22307216	.0007011	.013	0
1	22307340	.0000899	.822	0
1	22307358	.0000785	.817	0
1	22307743	.002514	.916	0
1	22307875	.000289	.925	0
1	22308160	.0002112	.926	0
1	22308165	.0037431	.024	0
1	22308178	.0012799	.918	0
1	22308213	.0002554	.926	0
1	22308641	.0045534	.889	0
1	22308708	.0002026	.927	0
1	22308807	.0019679	.888	0
1	22308853	.0000733	.018	0
1	22309296	.0009496	.906	0
1	22309320	.0001312	.903	0
1	22309466	.0069529	.901	0
1	22309867	.0000698	.016	0
1	22309874	.0000466	.925	0
1	22309938	.0017394	.903	0
1	22310139	.000576	.917	0
1	22310145	.0005994	.917	0
1	22310262	.0024845	.873	0
1	22310411	.0094415	.717	0
1	22310413	.0089582	.680	0
1	22310662	.0043528	.899	0
1	22310674	.0000273	.924	0
1	22310725	.0047876	.899	0
1	22310811	.0002951	.014	0
1	22310933	.0033469	.898	0
1	22311011	.0091301	.895	0
1	22311115	.0002036	.012	0
1	22311240	.0000517	.017	0
1	22311413	.0043256	.899	0
1	22311556	.000295	.014	0
1	22311642	.0004763	.015	0
1	22311767	.0073164	.890	0
1	22312039	.0063939	.891	0
1	22312112	.0002465	.012	0
1	22312287	.0042286	.888	0
1	22312325	.0076458	.874	0
1	22312360	.006163	.895	0
1	22312419	.0026263	.878	0
1	22312667	.0021165	.897	0
1	22312714	.0012971	.884	0
1	22312718	.0014524	.885	0
1	22313103	.0003223	.013	0
1	22313689	.0030178	.896	0
1	22313920	.0015675	.889	0
1	22342214	.0048396	.986	0
1	22420852	.0076569	.901	0
1	22507576	.0098491	.950	0
1	22513385	.0031607	.953	0
1	22518237	.0093461	.045	0
1	22518971	.0094755	.045	0
1	22523466	.0088952	.954	0
1	22528976	.0088383	.955	0
1	22531206	.0088682	.955	0
1	22579159	.0033273	.945	0
1	22579802	.002746	.945	0
1	22581580	.0044151	.941	0
1	22583066	.0031414	.878	0
1	22584118	.0031873	.878	0
1	22585468	.0024797	.945	0
1	22586202	.0048859	.880	0
1	22586878	.007664	.947	0
1	22589124	.003622	.939	0
1	22687651	.0068247	.818	0
1	22689273	.0070102	.818	0
1	22740108	.006948	.769	0
1	22740365	.0070868	.769	0
1	22741654	.0065746	.748	0
1	22742728	.0092793	.764	0
1	22743370	.0097702	.768	0
1	22888397	.0048661	.938	0
1	22972132	.0090657	.009	0
1	23266939	.0026215	.902	0
1	23324808	.0050101	.988	0
1	23332404	.0078569	.988	0
1	23429461	.0090697	.827	0
1	23454048	.0082269	.980	0
1	23455454	.007549	.966	0
1	23500314	.0092665	.663	0
1	23501354	.0096865	.663	0
1	23502850	.0092643	.663	0
1	23503372	.0094735	.663	0
1	23508426	.0083846	.665	0
1	23510023	.0091132	.663	0
1	23510584	.0092904	.664	0
1	23510850	.0096787	.663	0
1	23511407	.0098952	.663	0
1	23511821	.008222	.662	0
1	23511911	.0085276	.663	0
1	23512524	.0093762	.663	0
1	23513176	.0092846	.668	0
1	23513980	.0061038	.664	0
1	23514123	.0093107	.663	0
1	23514246	.0091957	.663	0
1	23514313	.0092091	.663	0
1	23515257	.0080773	.666	0
1	23515467	.0094779	.664	0
1	23517514	.0099814	.663	0
1	23581873	.0042431	.013	0
1	23767487	.0039808	.939	0
1	23768508	.0052876	.939	0
1	23790608	.0035542	.937	0
1	23791275	.0067213	.968	0
1	23800860	.0080808	.970	0
1	23902439	.009012	.975	0
1	24549050	.0056041	.015	0
1	25015418	.0089602	.700	0
1	25015514	.0090369	.528	0
1	25015638	.0047251	.691	0
1	25017658	.0030352	.649	0
1	25019881	.0026152	.649	0
1	25021181	.0028177	.649	0
1	25022871	.0025423	.649	0
1	25023900	.0023843	.652	0
1	25025991	.0025377	.649	0
1	25029488	.0021779	.651	0
1	25029974	.0022946	.651	0
1	25030470	.0017101	.699	0
1	25032168	.0022802	.698	0
1	25032875	.0020102	.649	0
1	25040315	.0041628	.695	0
1	25040331	.0064801	.652	0
1	25043293	.003862	.698	0
1	25044111	.0042708	.694	0
1	25047459	.0040092	.694	0
1	25047621	.0070133	.649	0
1	25047748	.0067215	.650	0
1	25049949	.0026298	.699	0
1	25050228	.0024386	.693	0
1	25050549	.0041842	.695	0
1	25050829	.0037104	.697	0
1	25051153	.0054319	.650	0
1	25051225	.0036524	.697	0
1	25053073	.0083334	.656	0
1	25053082	.0066811	.655	0
1	25053689	.0069171	.653	0
1	25054184	.0085106	.943	0
1	25054223	.006519	.693	0
1	25056107	.0081096	.654	0
1	25059428	.0096328	.653	0
1	25060145	.0082934	.654	0
1	25062149	.0090023	.651	0
1	25063283	.0099269	.653	0
1	25063297	.0099386	.653	0
1	25066448	.0072302	.667	0
1	25070230	.0072815	.666	0
1	25073571	.0051869	.653	0
1	25075801	.00496	.657	0
1	25078061	.0052203	.653	0
1	25078328	.005038	.651	0
1	25081665	.0059772	.642	0
1	25090446	.0051053	.657	0
1	25094233	.0067157	.666	0
1	25094714	.0056588	.657	0
1	25097392	.0063979	.652	0
1	25098245	.0065216	.656	0
1	25098341	.006416	.656	0
1	25099438	.0068002	.663	0
1	25113487	.0036269	.676	0
1	25114230	.0062546	.679	0
1	25125162	.0043401	.687	0
1	25130083	.0061429	.658	0
1	25130783	.0015826	.674	0
1	25135004	.0013277	.674	0
1	25136713	.0059212	.659	0
1	25140249	.0055897	.655	0
1	25140825	.0019139	.679	0
1	25146486	.002823	.675	0
1	25147750	.004654	.659	0
1	25148291	.0052256	.660	0
1	25148367	.0013683	.676	0
1	25148686	.005107	.660	0
1	25155185	.0014724	.676	0
1	25155188	.0013208	.684	0
1	25158500	.005184	.657	0
1	25161662	.001533	.676	0
1	25162444	.0052789	.657	0
1	25163173	.0016077	.681	0
1	25164113	.0050266	.659	0
1	25164778	.0014323	.678	0
1	25168124	.0058428	.657	0
1	25169634	.0015458	.678	0
1	25171088	.0022505	.681	0
1	25171719	.0023767	.684	0
1	25173037	.0051911	.660	0
1	25175246	.005088	.658	0
1	25176572	.002572	.681	0
1	25176665	.0062684	.658	0
1	25177039	.0015273	.681	0
1	25177985	.0028145	.683	0
1	25180321	.004309	.666	0
1	25181136	.0041119	.667	0
1	25181210	.0041239	.667	0
1	25181314	.0041196	.667	0
1	25182116	.0011784	.690	0
1	25182548	.0012487	.690	0
1	25184269	.0003578	.704	0
1	25184292	.0003532	.704	0
1	25184480	.0002011	.698	0
1	25184718	.0002213	.701	0
1	25185197	.0002767	.699	0
1	25657215	.0023137	.243	0
1	25722090	.0084994	.415	0
1	25824498	.0011217	.054	0
1	26258544	.0059621	.770	0
1	26258915	.0070218	.771	0
1	26260914	.0044812	.763	0
1	26266209	.0027696	.760	0
1	26267260	.0028493	.758	0
1	26267521	.0023363	.759	0
1	26272672	.0010416	.762	0
1	26273445	.0013579	.761	0
1	26273959	.0033596	.766	0
1	26275871	.0007218	.809	0
1	26277620	.0004985	.784	0
1	26282691	.0003258	.813	0
1	26283961	.0003669	.817	0
1	26285923	.0049574	.800	0
1	26286840	.0004196	.813	0
1	26290169	.0005326	.804	0
1	26290294	.0029325	.804	0
1	26290480	.0000923	.815	0
1	26292419	.000599	.813	0
1	26293976	.0005232	.812	0
1	26294582	.0006127	.813	0
1	26297984	.000509	.813	0
1	26301699	.0002352	.809	0
1	26304999	.0001834	.802	0
1	26305563	.0002157	.807	0
1	26305570	.000174	.802	0
1	26317383	.0001407	.802	0
1	26323370	.0002403	.802	0
1	26330924	.0004184	.802	0
1	26333025	.0004381	.804	0
1	26334498	.0004568	.804	0
1	26334978	.0004683	.804	0
1	26335929	.0005005	.804	0
1	26338183	.0083816	.820	0
1	26341297	.0099392	.826	0
1	26345027	.0089861	.823	0
1	26346525	.0060822	.990	0
1	26346549	.009429	.823	0
1	26347082	.0094555	.824	0
1	26347440	.0094081	.823	0
1	26354279	.0081629	.808	0
1	26357667	.0094048	.820	0
1	26362001	.0071847	.834	0
1	27555712	.0022418	.958	0
1	27585744	.0044684	.955	0
1	27634173	.0027157	.958	0
1	27650591	.0029088	.958	0
1	27673064	.0023181	.959	0
1	27684895	.0035236	.959	0
1	28425259	.0089181	.947	0
1	28426871	.0028208	.875	0
1	28438364	.0043688	.924	0
1	28445672	.0042106	.924	0
1	28445954	.003898	.923	0
1	28449883	.004063	.923	0
1	28456120	.003717	.923	0
1	28457575	.0025338	.923	0
1	28869386	.0088497	.018	0
1	30029671	.0077167	.708	0
1	30029709	.0024952	.602	0
1	30029845	.0069397	.936	0
1	30029876	.0069539	.936	0
1	30030064	.0057203	.941	0
1	30030070	.0077102	.942	0
1	30030508	.005146	.867	0
1	30031026	.0021372	.927	0
1	30031033	.0021362	.927	0
1	30031038	.0018679	.927	0
1	30031136	.0008873	.922	0
1	30031649	.0032664	.929	0
1	30044831	.0052693	.932	0
1	30062921	.005859	.945	0
1	30243811	.0056793	.778	0
1	30243840	.0081241	.765	0
1	30298474	.0061109	.960	0
1	30357965	.0072401	.943	0
1	30358022	.0052597	.943	0
1	30360753	.0044863	.943	0
1	30361024	.0039647	.943	0
1	30361438	.0040169	.944	0
1	30361640	.0041808	.943	0
1	30362080	.0038692	.943	0
1	30362673	.0007703	.959	0
1	30365663	.003202	.942	0
1	30365776	.0031743	.942	0
1	30365947	.003371	.942	0
1	30366591	.0031265	.942	0
1	30366927	.004795	.942	0
1	30366956	.0047432	.942	0
1	30367645	.0032719	.942	0
1	30726851	.0083223	.013	0
1	30871248	.0021158	.080	0
1	31058499	.0093163	.968	0
1	31069194	.0032813	.501	0
1	31069766	.0037259	.679	0
1	31070065	.0032613	.503	0
1	31070186	.0030806	.975	0
1	31070635	.0072497	.674	0
1	31070859	.0083199	.676	0
1	31071054	.0084364	.674	0
1	31071509	.0094738	.674	0
1	31391442	.001297	.011	0
1	32125668	.0087902	.970	0
1	32267567	.0093594	.975	0
1	32442768	.0030134	.971	0
1	32453108	.0022312	.973	0
1	32514951	.0019117	.970	0
1	32568598	.0079145	.972	0
1	32648870	.0099244	.951	0
1	32718780	.0059677	.944	0
1	32760752	.0063404	.966	0
1	32782245	.0061332	.966	0
1	32932434	.0011979	.928	0
1	33226202	.0004764	.922	0
1	34018472	.0001568	.991	0
1	34037047	.0041071	.984	0
1	34040382	.0099386	.916	0
1	34296713	.0056354	.596	0
1	34296737	.0026155	.564	0
1	34297428	.0064307	.616	0
1	34312179	.0067208	.704	0
1	34400715	.002871	.538	0
1	34449935	.0095742	.735	0
1	34449936	.0095692	.735	0
1	34453282	.0078636	.641	0
1	34454394	.0036349	.714	0
1	34454538	.00673	.645	0
1	34459890	.0038816	.716	0
1	34460178	.0073754	.974	0
1	34463391	.0081278	.974	0
1	34472317	.0046345	.715	0
1	34473767	.0028582	.717	0
1	34475200	.003378	.739	0
1	34508919	.0068837	.992	0
1	34523870	.0095935	.736	0
1	34524849	.0086543	.737	0
1	34535791	.0098628	.748	0
1	34536654	.0072576	.852	0
1	34537067	.0089158	.749	0
1	34650508	.0094514	.982	0
1	34760630	.004442	.018	0
1	34942946	.0066637	.917	0
1	35135315	.0097811	.660	0
1	35155689	.0058553	.788	0
1	35155761	.0057088	.788	0
1	35159799	.0042058	.788	0
1	35160150	.0026021	.576	0
1	35161802	.0022413	.576	0
1	35161872	.003247	.788	0
1	35162739	.0025058	.576	0
1	35164058	.0038473	.577	0
1	35168281	.0034882	.789	0
1	35168326	.0035422	.789	0
1	35169087	.0056601	.856	0
1	35172998	.005427	.791	0
1	35173270	.00384	.790	0
1	35174826	.0037767	.789	0
1	36859578	.0011399	.987	0
1	37022847	.000397	.864	0
1	37023446	.0012022	.796	0
1	37023791	.0010796	.796	0
1	37023974	.0011943	.796	0
1	37027307	.0004067	.872	0
1	37029283	.0017511	.810	0
1	37030279	.0004215	.872	0
1	37033128	.0021474	.810	0
1	37033773	.0002669	.868	0
1	37035588	.000472	.869	0
1	37035940	.0004194	.883	0
1	37038011	.0003371	.865	0
1	37038418	.0018282	.804	0
1	37038966	.000391	.869	0
1	37041069	.0053399	.795	0
1	37041125	.0005871	.866	0
1	37041797	.0055377	.536	0
1	37044096	.0013245	.798	0
1	37676052	.0077221	.966	0
1	37737497	.0011529	.983	0
1	37747395	.0012223	.983	0
1	37772341	.0020671	.983	0
1	37813672	.0019675	.985	0
1	37832986	.0015853	.985	0
1	37839088	.0058378	.962	0
1	37900300	.007836	.887	0
1	37901503	.0088584	.887	0
1	37905424	.0066187	.524	0
1	37906441	.004869	.529	0
1	37907740	.0047514	.529	0
1	37958339	.0021468	.928	0
1	37958573	.0020771	.928	0
1	37962756	.0040197	.928	0
1	37964745	.0039913	.928	0
1	37965774	.0056294	.930	0
1	37966453	.0027584	.986	0
1	37969794	.0054271	.930	0
1	37970297	.0050329	.930	0
1	37971433	.0047854	.930	0
1	37976226	.0044218	.930	0
1	37976617	.005747	.930	0
1	37976778	.0043766	.930	0
1	37976952	.0043731	.930	0
1	37977753	.0043157	.930	0
1	37978999	.004325	.930	0
1	37980444	.0027447	.924	0
1	37985910	.0037658	.930	0
1	37986651	.0037764	.930	0
1	37990783	.0045143	.929	0
1	37992202	.0034215	.930	0
1	37992330	.0034095	.930	0
1	37993460	.0033863	.930	0
1	38002251	.0031465	.930	0
1	38010243	.0031744	.930	0
1	38011786	.0032391	.930	0
1	38012153	.0032504	.930	0
1	38013823	.0033159	.930	0
1	38014722	.0031393	.930	0
1	38014838	.0032231	.930	0
1	38015757	.0032349	.930	0
1	38016589	.0037114	.929	0
1	38017905	.0032726	.930	0
1	38018150	.0004823	.826	0
1	38023148	.0040139	.930	0
1	38023822	.0042241	.930	0
1	38025103	.0040976	.930	0
1	38025897	.0040219	.930	0
1	38026600	.0041255	.930	0
1	38029269	.0039652	.930	0
1	38030609	.0039932	.930	0
1	38031105	.0037599	.930	0
1	38031798	.0040554	.930	0
1	38032081	.0040534	.930	0
1	38032164	.0040595	.930	0
1	38033217	.0040521	.930	0
1	38036272	.004526	.930	0
1	38042848	.0045489	.930	0
1	38043640	.0045936	.930	0
1	38044941	.0049155	.930	0
1	38046027	.0046671	.930	0
1	38046154	.0046701	.930	0
1	38046446	.0032636	.930	0
1	38047062	.0047014	.930	0
1	38047226	.004696	.930	0
1	38047391	.008351	.935	0
1	38048673	.0047885	.930	0
1	38050019	.0050354	.930	0
1	38050809	.0041387	.930	0
1	38052710	.0048688	.931	0
1	38052799	.004832	.931	0
1	38053458	.0033072	.932	0
1	38058597	.004915	.931	0
1	38141875	.0077034	.982	0
1	38216159	.0059186	.989	0
1	38235726	.0022404	.690	0
1	38241061	.0002733	.783	0
1	38252609	.0000871	.751	0
1	38252653	.0000861	.750	0
1	38253304	.0000797	.751	0
1	38253687	.0023486	.985	0
1	38253716	.0004277	.632	0
1	38256427	.0000975	.749	0
1	38258007	.0000949	.747	0
1	38258644	.0004938	.720	0
1	38260733	.0004229	.722	0
1	38267146	.009897	.980	0
1	38272660	.0005268	.721	0
1	38276997	.0007569	.720	0
1	38279987	.0007069	.721	0
1	38289383	.0012694	.720	0
1	38297095	.0001383	.860	0
1	38298207	.0012524	.719	0
1	38298876	.0014174	.718	0
1	38304532	.0068763	.984	0
1	38304767	.0030915	.014	0
1	38310786	.0008043	.720	0
1	38322418	.0027068	.708	0
1	38327384	.0021595	.711	0
1	38331912	.002495	.594	0
1	38337765	.0005268	.720	0
1	38344773	.0009626	.723	0
1	38344941	.0025535	.600	0
1	38345021	.002404	.595	0
1	38346396	.0023496	.595	0
1	38346405	.0006894	.720	0
1	38347417	.0027049	.595	0
1	38349400	.000703	.720	0
1	38350834	.000852	.718	0
1	38356700	.0062471	.646	0
1	38361215	.0001527	.707	0
1	38364275	.0007818	.585	0
1	38364396	.0011867	.586	0
1	38366704	.0027504	.606	0
1	38366907	.0006574	.730	0
1	38367404	.0007364	.725	0
1	38371273	.0009388	.724	0
1	38371691	.0010245	.724	0
1	38372798	.0038724	.602	0
1	38373941	.000981	.724	0
1	38373989	.0026349	.708	0
1	38377021	.003911	.601	0
1	38386727	9.84e-07	.591	0
1	38390717	.0001645	.875	0
1	38392975	.000172	.873	0
1	38395826	.0001882	.871	0
1	38396205	.0001717	.872	0
1	38397341	1.87e-06	.470	0
1	38397369	1.88e-06	.470	0
1	38398588	1.91e-06	.470	0
1	38399816	1.17e-06	.586	0
1	38400558	2.00e-06	.470	0
1	38401933	.0000763	.867	0
1	38402459	2.23e-06	.470	0
1	38402978	.0000874	.872	0
1	38405257	8.90e-06	.481	0
1	38405358	2.99e-06	.475	0
1	38407014	2.53e-06	.470	0
1	38407146	2.50e-06	.471	0
1	38407963	4.98e-06	.512	0
1	38408164	4.35e-06	.461	0
1	38408846	2.84e-06	.469	0
1	38408868	2.89e-06	.469	0
1	38408903	.0001146	.873	0
1	38408974	2.09e-06	.586	0
1	38409073	2.48e-06	.576	0
1	38409103	1.50e-06	.588	0
1	38409112	.001386	.703	0
1	38410321	2.90e-06	.453	0
1	38411350	1.53e-06	.588	0
1	38411445	4.91e-06	.699	0
1	38412270	.0000454	.874	0
1	38415507	.0000111	.456	0
1	38416310	3.55e-06	.586	0
1	38418496	3.36e-06	.588	0
1	38419218	7.15e-06	.591	0
1	38423235	.0000539	.871	0
1	38428566	.0001076	.872	0
1	38434086	.0000341	.875	0
1	38434306	.0000145	.447	0
1	38436277	.0000542	.871	0
1	38443219	.0000349	.875	0
1	38444749	.0000155	.565	0
1	38445654	.0000281	.452	0
1	38446986	2.88e-06	.588	0
1	38448798	6.60e-06	.587	0
1	38449163	4.03e-06	.588	0
1	38449565	4.16e-06	.588	0
1	38452581	.0000204	.566	0
1	38453030	4.19e-06	.589	0
1	38453041	4.22e-06	.588	0
1	38454531	.0001093	.877	0
1	38454553	.0012699	.689	0
1	38454555	.0008861	.743	0
1	38455891	8.39e-06	.488	0
1	38456106	.0000114	.441	0
1	38457741	.0000434	.884	0
1	38461319	2.57e-06	.486	0
1	38461821	9.49e-06	.490	0
1	38463504	.0000206	.437	0
1	38465315	.0029535	.780	0
1	38466697	.0012524	.248	0
1	38519285	.0047171	.960	0
1	38519286	.0054554	.960	0
1	38522763	.0080022	.959	0
1	38527075	.0078745	.959	0
1	38528996	.0057684	.954	0
1	38530713	.0019093	.958	0
1	38535335	.0033251	.959	0
1	38536142	.0027245	.958	0
1	38537685	.0030777	.958	0
1	38541428	.0039521	.957	0
1	38552446	.0044965	.956	0
1	38553721	.0064479	.948	0
1	38554283	.0072201	.948	0
1	38554877	.0070549	.948	0
1	38555026	.0062805	.948	0
1	38555783	.0061546	.948	0
1	39168349	.005928	.991	0
1	39235129	.0080877	.894	0
1	39235379	.0035123	.898	0
1	39418361	.0083827	.833	0
1	39420199	.0096871	.514	0
1	39431573	.0045415	.509	0
1	39432950	.0031224	.511	0
1	39434252	.0028879	.510	0
1	39482180	.0020245	.962	0
1	39494426	.004147	.985	0
1	39653994	.0076278	.751	0
1	40005167	.0023814	.909	0
1	40112371	.0031555	.817	0
1	40118757	.0041464	.816	0
1	40123294	.0040836	.817	0
1	40125704	.0046961	.817	0
1	40128046	.0046536	.818	0
1	40131089	.0060276	.838	0
1	40138097	.0073108	.818	0
1	40662090	.0073885	.900	0
1	40735472	.0096706	.898	0
1	40937975	.0028284	.980	0
1	41495678	.0065276	.985	0
1	41502079	.0066969	.985	0
1	41511574	.0080529	.983	0
1	41515684	.0071995	.985	0
1	41531461	.0061349	.985	0
1	41531470	.0098953	.983	0
1	41533060	.0098978	.983	0
1	41535338	.0099366	.983	0
1	41535675	.0070517	.985	0
1	41537895	.0069208	.985	0
1	41585115	.0070963	.978	0
1	41629133	.0096213	.985	0
1	41645132	.0013524	.947	0
1	41647255	.0020441	.962	0
1	41730858	.0015744	.865	0
1	41976345	.0009824	.965	0
1	41976529	.000369	.953	0
1	42527350	.001245	.956	0
1	42560497	.0060101	.908	0
1	42562300	.0032372	.985	0
1	42725218	.0095142	.986	0
1	42851498	.0031761	.896	0
1	42854229	.0095249	.573	0
1	42861047	.0049088	.836	0
1	42883403	.0045706	.617	0
1	42885523	.0079233	.863	0
1	42886159	.0001178	.657	0
1	42886185	.0000994	.657	0
1	42888044	.0089884	.863	0
1	42888556	.0002388	.657	0
1	42889912	.0072208	.579	0
1	42889985	.0067433	.578	0
1	42890997	.00872	.861	0
1	42891409	.0078665	.862	0
1	42892669	.0095567	.580	0
1	42893164	.0086783	.858	0
1	42894371	.0000741	.662	0
1	42894521	.0071405	.860	0
1	42895169	.0077962	.862	0
1	42897785	.0042268	.857	0
1	42897895	.0000702	.661	0
1	42897985	.0014173	.621	0
1	42898208	.0082548	.860	0
1	42898527	.0000875	.663	0
1	42898577	.0021714	.608	0
1	42898633	.0000876	.663	0
1	42898843	.0001016	.663	0
1	42899893	.0017963	.898	0
1	42901082	.0043879	.857	0
1	42901173	.0045993	.857	0
1	42902866	.0047208	.857	0
1	42902906	.0093787	.862	0
1	42903360	.0024445	.614	0
1	42903413	.0093572	.861	0
1	42904860	.0002183	.673	0
1	42905006	.0043547	.859	0
1	42905029	.0078043	.866	0
1	42905037	.0029406	.614	0
1	42905178	.0045514	.858	0
1	42906403	.0088012	.764	0
1	42906630	.0022529	.611	0
1	42907583	.0031275	.606	0
1	42908219	.0025551	.609	0
1	42909470	.0023553	.610	0
1	42910499	.0002321	.669	0
1	42910624	.0021139	.609	0
1	42911502	.0024374	.610	0
1	42911819	.0024672	.610	0
1	42912066	.0023046	.610	0
1	42912305	.0035744	.623	0
1	42912687	.0009184	.648	0
1	42912688	.0006495	.646	0
1	42912689	.0006334	.647	0
1	42913056	.0001181	.659	0
1	42913521	.0001357	.669	0
1	42913695	.0001177	.659	0
1	42915409	.0022595	.610	0
1	42915753	.0024227	.610	0
1	42916036	.002256	.610	0
1	42916408	.0024089	.610	0
1	42916544	.0039372	.614	0
1	42918587	.0014547	.609	0
